站号,经度,纬度,海拔,年,月,日,均温,高温,低温,20-8降水,8-20降水,20-20降水,小型蒸发量,大型蒸发量,平均风速,最大风速,最大风速时风向,极大风速,极大风速时风向,日照时数,均地温,高地温,低地温,平均湿度,最小湿度,平均气压,最高气压,最低气压,
50434,5030,12128,9936,1957,7,6,145,231,76,2,8,10,44,32766,5,32766,,32766,,85,32766,438,95,87,51,9221,9236,9199,
50434,5030,12128,9936,1957,7,7,153,244,69,1,79,80,40,32766,8,32766,,32766,,68,32766,415,80,82,48,9187,9210,9161,
50434,5030,12128,9936,1957,7,8,163,219,85,32700,118,118,30,32766,3,32766,,32766,,38,32766,293,85,89,65,9208,9254,9179,
50434,5030,12128,9936,1957,7,9,179,260,106,32003,0,32003,54,32766,5,32766,,32766,,104,32766,421,111,79,43,9259,9274,9247,
50434,5030,12128,9936,1957,7,10,178,245,109,0,32700,32700,41,32766,13,32766,,32766,,49,32766,388,114,84,59,9245,9268,9213,
50434,5030,12128,9936,1957,7,11,206,264,164,32700,1,1,62,32766,55,32766,,32766,,54,32766,369,153,75,53,9170,9216,9116,
50434,5030,12128,9936,1957,7,12,163,230,128,11,298,309,33,32766,15,32766,,32766,,63,32766,378,114,87,61,9100,9122,9078,
50434,5030,12128,9936,1957,7,13,113,165,53,5,7,12,26,32766,23,32766,,32766,,4,32766,267,55,87,67,9103,9142,9090,
50434,5030,12128,9936,1957,7,14,137,218,53,0,0,0,46,32766,13,32766,,32766,,121,32766,364,54,77,47,9163,9172,9142,
50434,5030,12128,9936,1957,7,15,150,187,117,38,32700,38,25,32766,30,32766,,32766,,18,32766,260,100,87,79,9159,9181,9134,
50434,5030,12128,9936,1957,7,16,143,187,117,31,32700,31,37,32766,25,32766,,32766,,89,32766,304,120,74,48,9158,9205,9130,
50434,5030,12128,9936,1957,7,17,119,188,44,2,29,31,37,32766,20,32766,,32766,,83,32766,357,35,76,48,9195,9213,9184,
50434,5030,12128,9936,1957,7,18,119,180,69,42,51,93,42,32766,20,32766,,32766,,54,32766,318,78,84,58,9193,9218,9182,
50434,5030,12128,9936,1957,7,19,117,207,54,2,8,10,37,32766,23,32766,,32766,,60,32766,374,79,83,53,9216,9227,9203,
50434,5030,12128,9936,1957,7,20,124,225,44,32002,0,32002,51,32766,10,32766,,32766,,97,32766,396,66,77,36,9211,9222,9194,
50434,5030,12128,9936,1957,7,21,135,227,57,0,32700,32700,50,32766,10,32766,,32766,,108,32766,434,63,83,44,9224,9249,9215,
50434,5030,12128,9936,1957,7,22,131,224,85,32700,37,37,41,32766,10,32766,,32766,,75,32766,403,101,92,46,9245,9250,9237,
50434,5030,12128,9936,1957,7,23,138,215,63,1,4,5,38,32766,13,32766,,32766,,0,32766,351,79,82,48,9221,9247,9195,
50434,5030,12128,9936,1957,7,24,161,206,129,121,19,140,26,32766,10,32766,,32766,,32766,32766,395,130,84,58,9194,9231,9185,
50434,5030,12128,9936,1957,7,25,132,194,102,167,109,276,59,32766,15,32766,,32766,,15,32766,311,95,90,75,9213,9227,9198,
50434,5030,12128,9936,1957,7,26,146,209,70,1,13,14,33,32766,18,32766,,32766,,49,32766,319,73,87,68,9202,9218,9194,
50434,5030,12128,9936,1957,7,27,164,210,104,0,32700,32700,37,32766,23,32766,,32766,,82,32766,296,105,81,61,9216,9225,9207,
50434,5030,12128,9936,1957,7,28,157,210,83,0,0,0,32,32766,3,32766,,32766,,0,32766,304,86,81,58,9187,9216,9158,
50434,5030,12128,9936,1957,7,29,167,238,126,1,1,2,42,32766,18,32766,,32766,,50,32766,355,128,82,55,9170,9194,9159,
50434,5030,12128,9936,1957,7,30,161,229,101,2,8,10,34,32766,3,32766,,32766,,45,32766,344,118,89,60,9195,9207,9189,
50434,5030,12128,9936,1957,7,31,149,224,104,1,43,44,21,32766,0,32766,,32766,,25,32766,365,116,95,68,9224,9251,9207,
50434,5030,12128,9936,1957,8,1,162,206,137,122,85,207,20,32766,18,32766,,32766,,19,32766,278,145,93,73,9260,9280,9250,
50434,5030,12128,9936,1957,8,2,176,219,123,6,70,76,24,32766,8,32766,,32766,,12,32766,338,125,91,63,9290,9315,9277,
50434,5030,12128,9936,1957,8,3,165,248,94,32002,0,32002,47,32766,10,32766,,32766,,79,32766,364,105,83,48,9301,9315,9281,
50434,5030,12128,9936,1957,8,4,160,247,93,32001,32700,32001,57,32766,5,32766,,32766,,106,32766,367,108,83,43,9270,9292,9241,
50434,5030,12128,9936,1957,8,5,178,221,147,1,32700,1,34,32766,20,32766,,32766,,14,32766,355,149,86,63,9241,9258,9227,
50434,5030,12128,9936,1957,8,6,157,178,145,32700,193,193,0,32766,25,32766,,32766,,0,32766,220,140,94,90,9201,9231,9177,
50434,5030,12128,9936,1957,8,7,165,230,133,4,32700,4,39,32766,10,32766,,32766,,52,32766,374,125,86,48,9174,9189,9159,
50434,5030,12128,9936,1957,8,8,139,197,98,2,0,2,34,32766,25,32766,,32766,,58,32766,373,109,85,63,9215,9272,9187,
50434,5030,12128,9936,1957,8,9,143,203,100,0,0,0,57,32766,15,32766,,32766,,110,32766,369,110,65,39,9279,9309,9270,
50434,5030,12128,9936,1957,8,10,99,188,14,32001,32700,32001,40,32766,13,32766,,32766,,52,32766,343,40,77,43,9302,9314,9284,
50434,5030,12128,9936,1957,8,11,121,143,107,7,2,9,22,32766,25,32766,,32766,,0,32766,194,107,83,70,9309,9317,9295,
50434,5030,12128,9936,1957,8,12,119,144,101,46,204,250,9,32766,3,32766,,32766,,0,32766,184,105,92,83,9286,9311,9262,
50434,5030,12128,9936,1957,8,13,136,174,108,11,14,25,17,32766,3,32766,,32766,,0,32766,293,103,83,67,9262,9281,9250,
50434,5030,12128,9936,1957,8,14,131,172,102,0,32700,32700,30,32766,13,32766,,32766,,11,32766,329,114,83,54,9281,9292,9272,
50434,5030,12128,9936,1957,8,15,119,144,94,22,5,27,7,32766,13,32766,,32766,,0,32766,203,107,87,64,9259,9274,9240,
50434,5030,12128,9936,1957,8,16,133,171,109,16,32700,16,22,32766,18,32766,,32766,,0,32766,295,113,83,51,9244,9261,9237,
50434,5030,12128,9936,1957,8,17,116,215,42,1,16,17,39,32766,18,32766,,32766,,68,32766,352,49,86,49,9261,9281,9249,
50434,5030,12128,9936,1957,8,18,131,259,48,32001,0,32001,41,32766,5,32766,,32766,,53,32766,372,65,81,34,9286,9300,9277,
50434,5030,12128,9936,1957,8,19,132,217,58,1,7,8,33,32766,3,32766,,32766,,30,32766,370,80,85,42,9301,9311,9288,
50434,5030,12128,9936,1957,8,20,155,242,80,0,0,0,54,32766,18,32766,,32766,,86,32766,334,100,78,44,9284,9304,9249,
50434,5030,12128,9936,1957,8,21,155,224,101,0,32700,32700,31,32766,5,32766,,32766,,35,32766,378,87,86,57,9216,9249,9170,
50434,5030,12128,9936,1957,8,22,138,219,91,1,15,16,42,32766,20,32766,,32766,,68,32766,363,99,83,49,9130,9170,9099,
50434,5030,12128,9936,1957,8,23,133,184,100,19,5,24,34,32766,28,32766,,32766,,10,32766,323,94,84,57,9141,9184,9115,
50434,5030,12128,9936,1957,8,24,76,134,60,20,31,51,28,32766,38,32766,,32766,,35,32766,249,70,91,49,9189,9235,9174,
50434,5030,12128,9936,1957,8,25,62,126,19,11,0,11,42,32766,35,32766,,32766,,55,32766,228,16,70,40,9257,9315,9235,
50434,5030,12128,9936,1957,8,26,53,173,-52,0,0,0,39,32766,13,32766,,32766,,110,32766,367,-45,72,28,9305,9332,9275,
50434,5030,12128,9936,1957,8,27,94,194,19,0,0,0,40,32766,10,32766,,32766,,96,32766,433,20,80,41,9277,9289,9261,
50434,5030,12128,9936,1957,8,28,97,170,36,32700,74,74,9,32766,13,32766,,32766,,2,32766,253,33,94,78,9249,9277,9181,
50434,5030,12128,9936,1957,8,29,131,179,91,97,91,188,50,32766,40,32766,,32766,,31,32766,264,89,85,59,9115,9182,9053,
50434,5030,12128,9936,1957,8,30,90,131,67,50,123,173,7,32766,38,32766,,32766,,0,32766,219,68,88,65,9082,9177,9037,
50434,5030,12128,9936,1957,8,31,102,144,74,15,4,19,30,32766,35,32766,,32766,,20,32766,233,77,78,59,9213,9258,9177,
50434,5030,12128,9936,1957,9,1,106,165,59,32700,0,32700,34,32766,15,32766,,32766,,49,32766,254,52,73,36,9269,9282,9257,
50434,5030,12128,9936,1957,9,2,71,146,27,0,36,36,20,32766,13,32766,,32766,,31,32766,272,30,86,45,9283,9299,9277,
50434,5030,12128,9936,1957,9,3,75,176,4,0,32001,32001,38,32766,20,32766,,32766,,84,32766,288,15,82,33,9314,9327,9299,
50434,5030,12128,9936,1957,9,4,61,117,7,0,24,24,9,32766,28,32766,,32766,,0,32766,114,18,86,60,9253,9316,9144,
50434,5030,12128,9936,1957,9,5,91,125,65,7,7,14,17,32766,20,32766,,32766,,3,32766,174,57,86,63,9155,9193,9135,
50434,5030,12128,9936,1957,9,6,80,119,54,12,54,66,10,32766,13,32766,,32766,,12,32766,212,56,93,69,9199,9223,9191,
50434,5030,12128,9936,1957,9,7,88,110,71,3,1,4,17,32766,15,32766,,32766,,0,32766,198,70,80,63,9244,9274,9221,
50434,5030,12128,9936,1957,9,8,91,147,56,32700,0,32700,39,32766,15,32766,,32766,,90,32766,239,46,66,24,9275,9298,9268,
50434,5030,12128,9936,1957,9,9,67,174,-39,0,32700,32700,35,32766,25,32766,,32766,,72,32766,278,-30,71,33,9273,9298,9242,
50434,5030,12128,9936,1957,9,10,75,125,57,3,49,52,15,32766,13,32766,,32766,,8,32766,262,50,91,59,9257,9293,9239,
50434,5030,12128,9936,1957,9,11,36,142,-51,0,32001,32001,38,32766,13,32766,,32766,,83,32766,228,-40,75,25,9304,9343,9289,
50434,5030,12128,9936,1957,9,12,48,170,-55,32001,0,32001,45,32766,5,32766,,32766,,93,32766,276,-50,70,14,9353,9372,9335,
50434,5030,12128,9936,1957,9,13,69,200,-41,0,0,0,39,32766,8,32766,,32766,,80,32766,282,-42,69,24,9309,9346,9245,
50434,5030,12128,9936,1957,9,14,116,186,85,32700,32700,32700,38,32766,20,32766,,32766,,0,32766,271,49,76,48,9222,9245,9209,
50434,5030,12128,9936,1957,9,15,48,112,29,1,9,10,4,32766,18,32766,,32766,,18,32766,136,22,94,72,9239,9287,9213,
50434,5030,12128,9936,1957,9,16,37,149,-48,32001,32700,32001,36,32766,30,32766,,32766,,62,32766,238,-35,69,26,9273,9285,9254,
50434,5030,12128,9936,1957,9,17,63,163,-19,32700,2,2,31,32766,10,32766,,32766,,32766,32766,259,-23,72,37,9266,9281,9243,
50434,5030,12128,9936,1957,9,18,95,210,-14,0,32700,32700,38,32766,8,32766,,32766,,98,32766,304,-7,71,25,9268,9288,9250,
50434,5030,12128,9936,1957,9,19,83,174,6,0,74,74,30,32766,23,32766,,32766,,58,32766,198,1,76,39,9243,9255,9229,
50434,5030,12128,9936,1957,9,20,90,181,24,0,6,6,42,32766,35,32766,,32766,,27,32766,235,24,83,43,9213,9237,9182,
50434,5030,12128,9936,1957,9,21,52,109,25,32700,0,32700,40,32766,20,32766,,32766,,62,32766,198,-12,60,21,9258,9315,9215,
50434,5030,12128,9936,1957,9,22,-4,71,-92,0,0,0,27,32766,30,32766,,32766,,62,32766,144,-64,56,25,9338,9351,9315,
50434,5030,12128,9936,1957,9,23,7,76,-57,0,0,0,29,32766,23,32766,,32766,,83,32766,193,-45,57,22,9325,9342,9298,
50434,5030,12128,9936,1957,9,24,5,40,-28,32700,32700,32700,19,32766,18,32766,,32766,,12,32766,166,-20,66,37,9297,9308,9282,
50434,5030,12128,9936,1957,9,25,-10,18,-29,32700,31001,31001,19,32766,15,32766,,32766,,19,32766,144,-35,60,43,9292,9298,9283,
50434,5030,12128,9936,1957,9,26,-24,27,-52,31005,32700,31005,9,32766,13,32766,,32766,,41,32766,144,-41,92,44,9282,9288,9274,
50434,5030,12128,9936,1957,9,27,-46,31,-103,0,0,0,21,32766,25,32766,,32766,,46,32766,139,-77,67,31,9283,9300,9272,
50434,5030,12128,9936,1957,9,28,-37,63,-124,0,0,0,33,32766,10,32766,,32766,,92,32766,158,-101,66,27,9275,9298,9244,
50434,5030,12128,9936,1957,9,29,4,67,-48,0,32700,32700,16,32766,23,32766,,32766,,18,32766,163,-43,66,41,9251,9261,9241,
50434,5030,12128,9936,1957,9,30,14,87,-36,0,0,0,31,32766,25,32766,,32766,,63,32766,188,-30,67,33,9218,9254,9181,
50434,5030,12128,9936,1957,10,1,30,66,0,1,16,30017,12,32766,30,32766,,32766,,6,32766,117,-18,70,43,9182,9243,9153,
50434,5030,12128,9936,1957,10,2,56,189,-75,0,32700,32700,32,32766,28,32766,,32766,,73,32766,217,-56,66,31,9222,9247,9185,
50434,5030,12128,9936,1957,10,3,86,170,3,32700,32700,32700,33,32766,18,32766,,32766,,65,32766,250,-11,59,25,9204,9262,9175,
50434,5030,12128,9936,1957,10,4,14,98,-23,0,0,0,38,32766,18,32766,,32766,,87,32766,220,-30,66,26,9287,9336,9262,
50434,5030,12128,9936,1957,10,5,-4,101,-107,0,0,0,31,32766,33,32766,,32766,,100,32766,166,-84,54,19,9310,9343,9263,
50434,5030,12128,9936,1957,10,6,27,165,-67,0,0,0,36,32766,23,32766,,32766,,100,32766,240,-60,55,17,9243,9263,9226,
50434,5030,12128,9936,1957,10,7,35,153,-48,0,8,8,37,32766,23,32766,,32766,,66,32766,265,-50,68,23,9204,9231,9168,
50434,5030,12128,9936,1957,10,8,2,50,-6,1,32700,1,16,32766,53,32766,,32766,,0,32766,75,-15,67,49,9223,9278,9202,
50434,5030,12128,9936,1957,10,9,-18,55,-56,0,0,0,23,32766,23,32766,,32766,,100,32766,163,-84,46,15,9302,9320,9278,
50434,5030,12128,9936,1957,10,10,-7,110,-112,0,0,0,17,32766,15,32766,,32766,,69,32766,184,-95,47,16,9287,9319,9256,
50434,5030,12128,9936,1957,10,11,43,113,-8,0,0,0,33,32766,15,32766,,32766,,82,32766,230,-20,53,27,9302,9324,9261,
50434,5030,12128,9936,1957,10,12,28,115,-40,0,0,0,30,32766,33,32766,,32766,,66,32766,207,-43,63,28,9256,9289,9232,
50434,5030,12128,9936,1957,10,13,-4,80,-78,0,0,0,15,32766,18,32766,,32766,,61,32766,193,-74,66,28,9280,9300,9269,
50434,5030,12128,9936,1957,10,14,7,42,-30,0,0,0,22,32766,40,32766,,32766,,14,32766,158,-50,50,37,9290,9303,9260,
50434,5030,12128,9936,1957,10,15,-38,-4,-49,31015,31006,31021,8,32766,25,32766,,32766,,17,32766,79,-45,81,62,9325,9358,9298,
50434,5030,12128,9936,1957,10,16,-61,-13,-91,31006,31007,31013,8,32766,18,32766,,32766,,11,32766,79,-72,84,54,9363,9387,9349,
50434,5030,12128,9936,1957,10,17,-84,-25,-166,32700,0,32700,13,32766,25,32766,,32766,,69,32766,49,-127,61,41,9373,9394,9352,
50434,5030,12128,9936,1957,10,18,-63,40,-150,0,0,0,10,32766,23,32766,,32766,,92,32766,122,-126,66,43,9335,9362,9295,
50434,5030,12128,9936,1957,10,19,-39,66,-129,0,0,0,17,32766,10,32766,,32766,,83,32766,164,-127,73,39,9293,9308,9282,
50434,5030,12128,9936,1957,10,20,-25,102,-120,0,0,0,19,32766,23,32766,,32766,,86,32766,156,-111,66,28,9298,9316,9266,
50434,5030,12128,9936,1957,10,21,-18,71,-107,0,0,0,19,32766,10,32766,,32766,,66,32766,165,-109,66,36,9252,9266,9239,
50434,5030,12128,9936,1957,10,22,-48,28,-123,31033,32700,31033,21,32766,30,32766,,32766,,78,32766,39,-109,68,28,9302,9325,9263,
50434,5030,12128,9936,1957,10,23,-96,-1,-187,0,0,0,5,32766,30,32766,,32766,,14,32766,79,-165,71,44,9259,9317,9211,
50434,5030,12128,9936,1957,10,24,-35,89,-142,0,0,0,9,32766,20,32766,,32766,,44,32766,100,-153,66,30,9231,9244,9218,
50434,5030,12128,9936,1957,10,25,-5,71,-68,0,0,0,16,32766,10,32766,,32766,,51,32766,170,-66,68,35,9284,9368,9242,
50434,5030,12128,9936,1957,10,26,-60,12,-143,0,0,0,17,32766,28,32766,,32766,,83,32766,95,-116,61,31,9381,9398,9368,
50434,5030,12128,9936,1957,10,27,-83,-12,-151,0,32700,32700,7,32766,18,32766,,32766,,20,32766,67,-145,78,49,9343,9373,9314,
50434,5030,12128,9936,1957,10,28,-87,-17,-133,32700,32700,32700,6,32766,13,32766,,32766,,72,32766,114,-127,75,43,9355,9387,9326,
50434,5030,12128,9936,1957,10,29,-90,29,-185,0,0,0,12,32766,25,32766,,32766,,84,32766,122,-165,64,32,9358,9385,9323,
50434,5030,12128,9936,1957,10,30,-51,86,-144,0,0,0,12,32766,18,32766,,32766,,84,32766,178,-146,63,22,9278,9323,9217,
50434,5030,12128,9936,1957,10,31,-47,56,-129,0,0,0,17,32766,23,32766,,32766,,77,32766,149,-128,65,32,9236,9295,9209,
50434,5030,12128,9936,1957,11,1,-71,32,-157,0,0,0,9,32766,25,32766,,32766,,67,32766,134,-162,60,24,9329,9371,9295,
50434,5030,12128,9936,1957,11,2,-61,24,-161,0,0,0,12,32766,20,32766,,32766,,40,32766,129,-159,58,29,9341,9371,9285,
50434,5030,12128,9936,1957,11,3,-33,1,-76,31002,32700,31002,7,32766,30,32766,,32766,,0,32766,48,-71,80,63,9235,9285,9204,
50434,5030,12128,9936,1957,11,4,-75,-10,-129,31001,32700,31001,5,32766,3,32766,,32766,,35,32766,104,-131,87,52,9194,9209,9174,
50434,5030,12128,9936,1957,11,5,-64,-26,-105,31005,32700,31005,3,32766,20,32766,,32766,,0,32766,92,-102,80,59,9188,9215,9174,
50434,5030,12128,9936,1957,11,6,-124,-27,-187,32700,0,32700,5,32766,20,32766,,32766,,73,32766,105,-178,74,32,9227,9258,9215,
50434,5030,12128,9936,1957,11,7,-118,-24,-212,0,32700,32700,7,32766,25,32766,,32766,,0,32766,37,-203,67,40,9238,9264,9174,
50434,5030,12128,9936,1957,11,8,-66,-34,-119,0,31001,31001,17,32766,55,32766,,32766,,66,32766,56,-146,54,23,9198,9255,9162,
50434,5030,12128,9936,1957,11,9,-104,-28,-168,32700,31005,31005,6,32766,13,32766,,32766,,38,32766,77,-173,69,44,9255,9301,9234,
50434,5030,12128,9936,1957,11,10,-116,-52,-199,0,31009,31009,8,32766,23,32766,,32766,,0,32766,-24,-197,84,68,9225,9296,9151,
50434,5030,12128,9936,1957,11,11,-134,-73,-154,31012,31001,31013,0,32766,58,32766,,32766,,8,32766,-40,-161,75,64,9149,9168,9129,
50434,5030,12128,9936,1957,11,12,-199,-153,-229,32700,32700,32700,0,32766,35,32766,,32766,,72,32766,-62,-257,72,58,9153,9226,9126,
50434,5030,12128,9936,1957,11,13,-230,-144,-280,0,0,0,3,32766,13,32766,,32766,,71,32766,-36,-286,71,45,9282,9325,9226,
50434,5030,12128,9936,1957,11,14,-169,-15,-272,0,0,0,3,32766,5,32766,,32766,,39,32766,34,-285,71,40,9279,9322,9238,
50434,5030,12128,9936,1957,11,15,-151,-25,-231,0,0,0,4,32766,5,32766,,32766,,69,32766,38,-241,77,49,9311,9332,9288,
50434,5030,12128,9936,1957,11,16,-133,-8,-209,0,32700,32700,3,32766,10,32766,,32766,,45,32766,65,-219,82,52,9236,9288,9190,
50434,5030,12128,9936,1957,11,17,-60,50,-174,0,0,0,7,32766,25,32766,,32766,,15,32766,47,-197,70,40,9124,9191,9066,
50434,5030,12128,9936,1957,11,18,-58,22,-113,31003,32700,31003,15,32766,48,32766,,32766,,35,32766,13,-162,65,36,9238,9395,9095,
50434,5030,12128,9936,1957,11,19,-174,-92,-250,0,0,0,2,32766,20,32766,,32766,,73,32766,1,-247,62,44,9391,9416,9344,
50434,5030,12128,9936,1957,11,20,-166,-30,-267,0,0,0,9,32766,13,32766,,32766,,51,32766,19,-248,66,38,9277,9344,9177,
50434,5030,12128,9936,1957,11,21,-91,-45,-144,31008,0,31008,13,32766,43,32766,,32766,,64,32766,-22,-237,56,27,9306,9420,9199,
50434,5030,12128,9936,1957,11,22,-204,-115,-279,0,0,0,4,32766,25,32766,,32766,,72,32766,-51,-283,67,45,9435,9476,9420,
50434,5030,12128,9936,1957,11,23,-234,-115,-311,0,0,0,2,32766,0,32766,,32766,,36,32766,-52,-302,71,37,9503,9518,9476,
50434,5030,12128,9936,1957,11,24,-158,-33,-253,0,32700,32700,2,32766,5,32766,,32766,,61,32766,24,-260,72,44,9475,9506,9440,
50434,5030,12128,9936,1957,11,25,-73,-44,-87,31004,31003,31007,1,32766,13,32766,,32766,,0,32766,2,-87,84,67,9428,9444,9385,
50434,5030,12128,9936,1957,11,26,-124,-85,-139,31009,31027,31036,7,32766,50,32766,,32766,,0,32766,-101,-152,79,76,9357,9385,9340,
50434,5030,12128,9936,1957,11,27,-162,-135,-187,31016,32700,31016,3,32766,15,32766,,32766,,36,32766,-81,-245,68,41,9392,9431,9368,
50434,5030,12128,9936,1957,11,28,-223,-156,-308,0,32700,32700,2,32766,23,32766,,32766,,61,32766,-113,-346,72,57,9421,9436,9413,
50434,5030,12128,9936,1957,11,29,-263,-167,-340,0,0,0,1,32766,15,32766,,32766,,67,32766,-101,-360,74,63,9432,9443,9423,
50434,5030,12128,9936,1957,11,30,-303,-178,-372,0,0,0,1,32766,13,32766,,32766,,66,32766,-102,-388,76,64,9439,9454,9430,
50434,5030,12128,9936,1957,12,1,-275,-169,-337,0,0,0,1,32766,15,32766,,32766,,70,32766,-95,-364,76,62,9444,9457,9423,
50434,5030,12128,9936,1957,12,2,-255,-166,-321,0,0,0,2,32766,15,32766,,32766,,67,32766,-95,-347,79,71,9403,9423,9388,
50434,5030,12128,9936,1957,12,3,-241,-154,-311,0,0,0,2,32766,3,32766,,32766,,55,32766,-109,-341,77,63,9382,9393,9369,
50434,5030,12128,9936,1957,12,4,-236,-142,-284,0,32700,32700,1,32766,0,32766,,32766,,54,32766,-93,-312,77,62,9369,9381,9357,
50434,5030,12128,9936,1957,12,5,-189,-140,-267,31001,32700,31001,1,32766,8,32766,,32766,,46,32766,-86,-303,81,77,9338,9359,9310,
50434,5030,12128,9936,1957,12,6,-235,-159,-293,0,0,0,0,32766,8,32766,,32766,,57,32766,-116,-315,78,66,9284,9310,9237,
50434,5030,12128,9936,1957,12,7,-167,-132,-248,31002,31010,31012,0,32766,23,32766,,32766,,8,32766,-94,-303,80,71,9200,9242,9173,
50434,5030,12128,9936,1957,12,8,-220,-149,-257,31001,0,31001,0,32766,23,32766,,32766,,66,32766,-103,-317,78,68,9290,9316,9242,
50434,5030,12128,9936,1957,12,9,-210,-139,-277,0,0,0,2,32766,15,32766,,32766,,64,32766,-81,-309,75,61,9269,9332,9233,
50434,5030,12128,9936,1957,12,10,-243,-117,-314,0,0,0,1,32766,10,32766,,32766,,66,32766,-91,-339,74,50,9287,9338,9229,
50434,5030,12128,9936,1957,12,11,-211,-117,-272,0,32700,32700,2,32766,13,32766,,32766,,57,32766,-73,-298,82,67,9264,9291,9235,
50434,5030,12128,9936,1957,12,12,-136,-83,-207,31004,31002,31006,1,32766,18,32766,,32766,,37,32766,-25,-308,79,47,9251,9318,9224,
50434,5030,12128,9936,1957,12,13,-287,-177,-378,0,0,0,1,32766,10,32766,,32766,,65,32766,-157,-417,71,46,9333,9348,9292,
50434,5030,12128,9936,1957,12,14,-286,-193,-356,31002,31002,31004,3,32766,8,32766,,32766,,45,32766,-161,-372,74,65,9235,9292,9210,
50434,5030,12128,9936,1957,12,15,-244,-168,-356,32700,31004,31004,0,32766,3,32766,,32766,,0,32766,-126,-376,80,77,9209,9221,9189,
50434,5030,12128,9936,1957,12,16,-189,-152,-211,31009,31010,31019,1,32766,38,32766,,32766,,7,32766,-156,-244,78,68,9247,9300,9218,
50434,5030,12128,9936,1957,12,17,-278,-206,-354,31002,0,31002,2,32766,13,32766,,32766,,65,32766,-200,-403,75,56,9311,9330,9300,
50434,5030,12128,9936,1957,12,18,-333,-243,-411,0,0,0,1,32766,3,32766,,32766,,54,32766,-206,-427,75,67,9317,9330,9300,
50434,5030,12128,9936,1957,12,19,-305,-219,-367,0,0,0,0,32766,18,32766,,32766,,63,32766,-177,-393,75,64,9308,9320,9298,
50434,5030,12128,9936,1957,12,20,-278,-208,-342,0,0,0,1,32766,3,32766,,32766,,58,32766,-117,-361,75,66,9337,9359,9315,
50434,5030,12128,9936,1957,12,21,-298,-212,-347,0,0,0,0,32766,13,32766,,32766,,59,32766,-154,-356,75,65,9336,9357,9318,
50434,5030,12128,9936,1957,12,22,-271,-194,-348,32700,32700,32700,2,32766,23,32766,,32766,,52,32766,-147,-358,75,61,9318,9326,9309,
50434,5030,12128,9936,1957,12,23,-241,-166,-331,0,31004,31004,1,32766,3,32766,,32766,,0,32766,-123,-352,78,75,9271,9314,9236,
50434,5030,12128,9936,1957,12,24,-259,-167,-335,32700,0,32700,1,32766,10,32766,,32766,,46,32766,-173,-353,81,77,9308,9329,9282,
50434,5030,12128,9936,1957,12,25,-258,-177,-367,32700,31015,31015,1,32766,10,32766,,32766,,0,32766,-156,-379,80,76,9272,9320,9226,
50434,5030,12128,9936,1957,12,26,-276,-196,-340,31003,0,31003,2,32766,10,32766,,32766,,57,32766,-179,-374,80,77,9262,9286,9236,
50434,5030,12128,9936,1957,12,27,-251,-173,-344,0,32700,32700,0,32766,18,32766,,32766,,49,32766,-144,-372,79,68,9253,9277,9233,
50434,5030,12128,9936,1957,12,28,-306,-223,-357,31001,32700,31001,1,32766,5,32766,,32766,,45,32766,-177,-381,79,75,9294,9327,9271,
50434,5030,12128,9936,1957,12,29,-351,-253,-406,31001,32700,31001,2,32766,0,32766,,32766,,57,32766,-198,-427,77,73,9309,9321,9296,
50434,5030,12128,9936,1957,12,30,-372,-261,-423,32700,0,32700,0,32766,8,32766,,32766,,62,32766,-254,-455,76,72,9294,9302,9282,
50434,5030,12128,9936,1957,12,31,-380,-278,-447,0,0,0,1,32766,5,32766,,32766,,55,32766,-198,-454,76,71,9290,9307,9275,
50434,5030,12128,9936,1958,1,1,-350,-259,-437,0,0,0,2,32766,15,32766,,32766,,51,32766,-258,-452,72,54,9341,9404,9306,
50434,5030,12128,9936,1958,1,2,-316,-255,-409,0,0,0,1,32766,23,32766,,32766,,56,32766,-207,-431,71,58,9403,9435,9315,
50434,5030,12128,9936,1958,1,3,-266,-200,-358,31001,31001,31002,1,32766,18,32766,,32766,,47,32766,-152,-390,77,66,9279,9315,9257,
50434,5030,12128,9936,1958,1,4,-256,-131,-379,0,31001,31001,1,32766,13,32766,,32766,,0,32766,-110,-388,81,73,9239,9311,9183,
50434,5030,12128,9936,1958,1,5,-162,-90,-250,31003,0,31003,6,32766,15,32766,,32766,,61,32766,-96,-304,71,41,9232,9269,9192,
